Name,Row,Column,Label,Annotator,Date annotated
TPC_Quadrats_transect_2_50_TPC_Q00_S4_T2.JPG,2189,3362,D_coral,Pierrick,2024-06-18 14:51:59+00:00
TPC_Quadrats_transect_2_50_TPC_Q00_S4_T2.JPG,2894,947,Dead massi,Pierrick,2024-06-18 14:51:59+00:00
TPC_Quadrats_transect_2_50_TPC_Q00_S4_T2.JPG,3132,1384,Dead massi,Pierrick,2024-06-18 14:51:59+00:00
TPC_Quadrats_transect_2_50_TPC_Q00_S4_T2.JPG,2954,1086,Dead massi,Pierrick,2024-06-18 14:51:59+00:00
TPC_Quadrats_transect_2_50_TPC_Q00_S4_T2.JPG,2853,1919,Dead massi,Pierrick,2024-06-18 14:51:59+00:00
TPC_Quadrats_transect_2_50_TPC_Q00_S4_T2.JPG,2576,1932,Dead massi,Pierrick,2024-06-18 14:51:59+00:00
TPC_Quadrats_transect_2_50_TPC_Q00_S4_T2.JPG,3057,2284,Dead massi,Pierrick,2024-06-18 14:51:59+00:00
TPC_Quadrats_transect_2_50_TPC_Q00_S4_T2.JPG,2674,2368,Dead massi,Pierrick,2024-06-18 14:51:59+00:00
TPC_Quadrats_transect_2_50_TPC_Q00_S4_T2.JPG,2706,3355,Dead massi,Pierrick,2024-06-18 14:51:59+00:00
TPC_Quadrats_transect_2_50_TPC_Q00_S4_T2.JPG,3099,2904,Dead massi,Pierrick,2024-06-18 14:51:58+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,505,285,Sand,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,568,1157,D_coral,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,518,1590,D_coral,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,414,2655,D_coral,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,334,2257,D_coral,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,682,2339,D_coral,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,410,2615,D_coral,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,1184,755,D_coral,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,1153,682,D_coral,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,849,935,D_coral,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,783,1924,Sand,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,853,2470,D_coral,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,1115,2615,Monti,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,1129,2422,Monti,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,932,2330,Monti,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,1580,603,Sand,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,1231,301,D_coral,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,1365,469,Sand,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,1444,417,Sand,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,1556,876,D_coral,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,1685,1097,D_coral,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,1422,959,Sand,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,1306,1112,Sand,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,1680,1411,Sand,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,1589,1434,Sand,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,1479,2028,D_coral,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,1534,2113,Monti,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,1202,2529,Monti,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,1941,332,D_coral,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,2023,1051,Sand,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,1823,1242,D_coral,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,2009,1023,Sand,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,1888,844,Sand,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,1697,1729,D_coral,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,2119,1552,D_coral,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,1812,1673,Sand,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,2368,555,D_coral,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,2437,409,Porites,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,2346,362,Porites,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,2371,270,Porites,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,2619,867,D_coral,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,2357,905,D_coral,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,2606,1632,Porites,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,2257,1418,Sand,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,2484,2238,Porites,Pierrick,2024-06-18 15:20:25+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,2547,1922,Porites,Pierrick,2024-06-18 15:20:24+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,2441,1800,Porites,Pierrick,2024-06-18 15:20:24+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,2184,2718,Porites,Pierrick,2024-06-18 15:20:24+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,2599,2324,D_coral,Pierrick,2024-06-18 15:20:24+00:00
TPC_Quadrats_transect_2_50_TPC_Q02_S4_T2.JPG,2391,2395,Porites,Pierrick,2024-06-18 15:20:24+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,461,297,D_coral,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,420,648,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,214,275,D_coral,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,323,514,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,450,1084,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,152,1003,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,571,1218,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,144,1446,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,168,1737,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,250,1979,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,573,2375,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,533,2126,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,153,2097,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,830,322,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,696,438,D_coral,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,827,879,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,870,1780,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,662,1625,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,972,1911,D_coral,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,743,1902,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,724,2390,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,1267,411,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,1292,579,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,1177,918,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,1399,1515,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,1430,1421,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,1256,1192,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,1452,2443,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,1608,617,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,1557,652,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,1510,986,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,1834,1167,Pocillo,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,1665,1958,Porites,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,1566,1756,Porites,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,1887,2110,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,1602,2100,Monti,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,1725,2172,Porites,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,1722,2237,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,1484,2150,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,2320,527,Porites,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,1994,434,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,2279,259,Porites,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,2221,901,D_coral,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,2186,987,D_coral,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,2132,1300,Pocillo,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,2049,1228,Pocillo,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,2252,1836,Porites,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,2345,1894,Porites,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,1929,2270,Sand,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q04_S4_T2.JPG,2174,2064,Porites,Pierrick,2024-06-18 15:29:46+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,182,306,Sand,Pierrick,2024-06-18 15:31:27+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,436,1302,Sand,Pierrick,2024-06-18 15:31:27+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,308,1473,Sand,Pierrick,2024-06-18 15:31:27+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,523,2005,Sand,Pierrick,2024-06-18 15:31:27+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,533,1734,Sand,Pierrick,2024-06-18 15:31:27+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,694,314,Sand,Pierrick,2024-06-18 15:31:27+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,655,308,Sand,Pierrick,2024-06-18 15:31:27+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,894,463,Sand,Pierrick,2024-06-18 15:31:27+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,842,225,Sand,Pierrick,2024-06-18 15:31:27+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,797,758,Sand,Pierrick,2024-06-18 15:31:27+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,757,825,Sand,Pierrick,2024-06-18 15:31:27+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,888,612,Sand,Pierrick,2024-06-18 15:31:27+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,634,577,Sand,Pierrick,2024-06-18 15:31:27+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,700,1185,Sand,Pierrick,2024-06-18 15:31:27+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,803,1165,Sand,Pierrick,2024-06-18 15:31:27+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,910,1307,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,768,1086,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,913,1481,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,596,1709,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,1244,285,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,969,824,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,1022,983,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,1127,1058,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,1038,1463,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,923,1423,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,1067,1572,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,1239,1947,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,1187,1945,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,1262,1762,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,1025,1860,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,1347,491,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,1550,558,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,1647,860,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,1388,1023,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,1611,1456,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,1369,1489,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,1409,1329,D_coral,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,1549,1422,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,1468,2061,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,1817,322,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,1752,249,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,2030,624,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,1777,812,D_coral,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,2052,1198,D_coral,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,1731,1096,D_coral,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,1988,1078,D_coral,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,1790,1511,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,1990,1468,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,1702,1758,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q06_S4_T2.JPG,1898,1851,Sand,Pierrick,2024-06-18 15:31:26+00:00
TPC_Quadrats_transect_2_50_TPC_Q08_S4_T2.JPG,300,395,Sand,Pierrick,2024-06-18 15:35:37+00:00
TPC_Quadrats_transect_2_50_TPC_Q08_S4_T2.JPG,154,703,Sand,Pierrick,2024-06-18 15:35:37+00:00
TPC_Quadrats_transect_2_50_TPC_Q08_S4_T2.JPG,326,786,Sand,Pierrick,2024-06-18 15:35:37+00:00
TPC_Quadrats_transect_2_50_TPC_Q08_S4_T2.JPG,187,791,Sand,Pierrick,2024-06-18 15:35:37+00:00
TPC_Quadrats_transect_2_50_TPC_Q08_S4_T2.JPG,182,1141,Sand,Pierrick,2024-06-18 15:35:37+00:00
